#x, y, z, milliseconds, timeInMilliseconds
-0.0151999, 0.00952406, 0.0169896, 47, 47
0.039598, -0.0372964, -0.0220955, 49, 48
-0.0297803, -0.00628051, 0.0253376, 49, 50
-0.0153223, -0.0444175, -0.00669935, 51, 53
-0.0541877, -0.00619231, 0.0324756, 44, 41
0.0554586, 0.0324217, -0.0128813, 47, 48
-0.00663053, 0.00950587, 0.0170693, 48, 48
-0.0384795, 0.0254503, 0.0168821, 59, 62
0.0162463, -0.0214139, -0.0295684, 35, 33
0.055412, -0.0214825, -0.0292048, 47, 47
0.00912958, 0.00937418, 0.00125912, 49, 49
0.000165125, 0.0323317, -0.0379423, 48, 47
0.0325732, 0.0718867, 0.033815, 46, 46
-0.0154692, 0.0411412, -0.00611665, 49, 49
0.000387145, -0.0139956, -0.0223013, 47, 47
0.0165203, -0.0138742, 0.00116956, 48, 48
0.000260564, 0.0556856, -0.0218272, 48, 49
0.032036, 0.00172568, -0.0378552, 47, 46
0.0321491, 0.0250491, -0.021739, 46, 46
0.00919048, -0.0211969, 0.00105151, 49, 50
-0.0312518, 0.00211882, 0.000833934, 46, 46
0.00896654, -0.021343, -0.0222717, 47, 47
0.000737125, -0.00639097, 0.0170291, 48, 49
0.0396206, -0.0066732, -0.0132951, 48, 47
0.000533437, -0.0138838, -0.00634369, 48, 49
0.0166361, -0.0370321, 0.00960379, 48, 48
0.0231965, -0.0535255, -0.07759, 46, 46
-0.0297628, -0.0136225, 0.025288, 48, 49
-0.0226912, 0.0559323, 0.00987269, 50, 53
0.0396778, -0.0372379, -0.0135029, 45, 41
-0.00652109, -0.00632917, 0.0255538, 48, 49
0.000434134, -0.0445429, -0.0225097, 47, 46
-0.0384526, 0.00956157, 0.0167738, 54, 58
-0.054317, 0.0328595, 0.0253773, 41, 37
-0.0622181, 0.00922303, -0.0386802, 49, 48
0.0397101, -0.0212831, -0.00603011, 47, 48
-2.00281e-05, 0.00896459, -0.0614238, 48, 48
0.0164573, -0.0212456, -0.0062459, 47, 47
-0.0301341, 0.0252862, -0.00636153, 48, 48
-0.00679923, 0.0179632, 0.00116949, 48, 48
-0.0295741, 0.00242664, 0.048719, 47, 49
0.00916851, -0.00653529, 0.00115159, 50, 49
0.0162436, -0.0214092, -0.0295685, 44, 44
-0.0156089, 0.0324874, -0.022133, 50, 50
-0.046033, 0.0252932, -0.00650853, 46, 46
0.0167353, -0.00637305, 0.0257698, 49, 49
-0.0619737, 0.0412146, -0.00654818, 46, 46
0.00893145, 0.00187183, -0.0221133, 48, 48
-0.00644182, 0.025555, 0.0405003, 47, 47
-0.0777255, 0.071966, 0.0168347, 48, 48
0.0558285, -0.0138246, 0.0174906, 48, 48
-0.0458776, 0.0180774, 0.00939892, 47, 47
0.02441, -0.0294108, 0.056368, 50, 51
-0.0617934, -0.02961, 0.000333541, 45, 46
-0.0154017, 0.00202808, -0.00638301, 50, 49
0.0165907, 0.0253651, 0.017393, 46, 45
-0.0067295, 0.0253509, 0.0098122, 49, 50
0.00930465, 0.0413172, 0.026026, 51, 55
-0.0704985, 0.0559477, 0.000837237, 43, 39
0.000134614, 0.00906206, -0.0454657, 48, 48
0.00922775, 0.0020891, 0.00980212, 47, 47
-0.0542739, 0.0414836, 0.0328, 59, 65
-0.00647326, 0.00228687, 0.0329769, 37, 30
0.0164481, 0.0252469, 0.00143565, 50, 50
0.00084628, -0.0210069, 0.025522, 47, 47
-0.0220419, 0.0184629, 0.0722181, 48, 48
-0.0301338, -0.00656702, -0.0139422, 47, 46
-0.0155321, -0.00664167, -0.0223988, 49, 49
0.00974242, 0.00246195, 0.0650404, 47, 48
0.0786473, -0.014178, -0.0289393, 47, 47
-0.0462339, 0.00926485, -0.0299403, 49, 49
0.0241739, -0.0210054, 0.0331033, 46, 46
-0.0385082, 0.0413423, 0.0169902, 49, 49
-0.0225291, 0.0560168, 0.0258312, 46, 46
-0.00646769, 0.00227731, 0.0329771, 49, 49
0.0325812, -0.0211083, 0.0172244, 46, 46
0.0240418, 0.00952039, 0.0259457, 49, 49
-0.0543499, 0.00225381, 0.0165762, 47, 49
-0.0389006, 0.0178004, -0.0298135, 48, 45
0.0237334, -0.0213102, -0.0135428, 48, 48
0.00905002, -0.0212909, -0.0136789, 48, 48
0.0315371, -0.0451508, -0.100775, 48, 48
-0.0150676, 0.0181906, 0.0330055, 51, 53
-0.0454489, 0.064907, 0.0649532, 44, 43
0.0479174, 0.0175914, -0.0375994, 46, 46
0.0236762, 0.00925458, -0.0133349, 49, 49
0.0394612, 0.00176814, -0.0291943, 55, 58
0.0234825, -0.0141258, -0.0380438, 39, 37
-0.029901, 0.0181045, 0.0169116, 49, 48
-0.0224456, -0.0442522, 0.0165555, 47, 48
0.0322881, -0.0139912, -0.0134133, 48, 53
0.00892799, 0.0875471, -0.00557316, 47, 42
0.0553426, -0.0692543, -0.0454873, 47, 48
-0.0545398, 0.0180595, 0.000725894, 48, 48
-0.0227397, 0.00203137, -0.00645086, 48, 48
0.000988597, -0.0209161, 0.0402525, 47, 47
-0.0311452, 0.0254535, 0.0169497, 48, 48
0.0164582, 0.0179177, 0.00138555, 49, 49
0.0238205, -0.0298228, -0.0062357, 47, 47
-0.0456638, -0.0209239, 0.0250902, 48, 48
-0.0224168, 0.0182131, 0.0329371, 47, 48
0.0166186, -0.0296902, 0.00965346, 48, 48
-0.0854208, 0.0252126, -0.0301953, 47, 47
-0.06146, 0.0330583, 0.048631, 47, 47
0.0320852, -0.0300439, -0.038072, 48, 48
0.0167342, 0.0254818, 0.0333505, 47, 47
0.0159615, 0.0090112, -0.0526841, 50, 49
-0.0384704, 0.0181227, 0.0168319, 46, 46
0.055684, -0.0212513, 0.00148238, 49, 48
0.0160871, -0.0215035, -0.0455268, 47, 47
-0.00644089, 0.0255534, 0.0405003, 48, 48
-0.045848, 0.0021839, 0.00929084, 50, 51
0.0241906, 0.00959992, 0.0406765, 45, 44
0.0485682, 0.0180936, 0.033596, 48, 48
-0.0458367, -0.00636608, 0.00923237, 48, 48
-0.02224, 0.0415947, 0.0564181, 58, 59
0.0396454, -0.0690629, -0.0223124, 37, 35
-0.0151247, 0.00959053, 0.025582, 49, 50
0.0479333, 0.00903344, -0.0376576, 46, 45
-0.00615751, -0.0133719, 0.0647837, 48, 49
0.0640591, 0.0177259, -0.0129012, 48, 47
0.0395342, -0.0446663, -0.0295111, 48, 48
-0.00672393, 0.0253413, 0.00981252, 47, 47
-0.022325, 0.00969249, 0.0402444, 47, 48
-0.0458367, -0.00636608, 0.00923237, 50, 50
-0.0298747, 0.0487214, 0.0257122, 45, 45
-0.0223656, -0.006248, 0.0327711, 50, 50
-0.0155239, -0.0139677, -0.022449, 46, 47
-0.0618047, -0.02106, 0.000392012, 50, 50
0.0325657, -0.0064578, 0.0173249, 45, 44
0.000943311, 0.00231619, 0.0404104, 49, 49
-0.015756, -0.00678771, -0.0457221, 46, 47
0.000843413, 0.0181628, 0.0331533, 47, 47
-0.0224649, -0.0369071, 0.0166051, 49, 50
-0.00686937, -0.0212487, -0.0138271, 46, 45
-0.00722484, 0.0176328, -0.0454757, 50, 50
0.000679646, 0.025393, 0.0172453, 47, 51
-0.00651374, 0.0328229, 0.0331856, 47, 44
-0.0461942, 0.025207, -0.022467, 46, 47
-0.0153314, -0.0370898, -0.0066492, 50, 50
-0.0459258, 0.0413146, 0.00955661, 55, 56
-0.00698312, 0.0410985, -0.013403, 40, 37
-0.0152979, 0.0253675, 0.00973261, 48, 48
0.00960453, 0.0329698, 0.0566556, 46, 46
0.0169518, 0.0329505, 0.056724, 50, 50
0.032849, -0.00621825, 0.0492396, 46, 46
0.0642249, -0.00659666, 0.00166173, 49, 49
0.048062, -0.0214585, -0.0292733, 46, 46
0.0480863, 0.0483265, -0.0128414, 49, 49
0.00923345, -0.00645133, 0.00974334, 47, 47
0.0164158, -0.0371846, -0.0137192, 48, 49
-0.015272, 0.0094803, 0.00962432, 48, 49
0.0162225, -0.00674909, -0.0294684, 47, 46
-0.0930637, 0.0332696, 0.0716585, 48, 47
0.0166323, 0.00213913, 0.017235, 48, 48
0.0167063, -0.0369851, 0.016969, 47, 47
0.0163507, -0.0445802, -0.0223617, 47, 47
-0.0224517, 0.00226299, 0.0254641, 49, 50
0.000588978, -0.0064996, 0.00107134, 46, 46
0.0162417, -0.021406, -0.0295687, 48, 49
-0.030197, 0.0643913, -0.00609489, 48, 47
-0.0699025, 0.0098719, 0.0557593, 48, 48
-0.0298353, -0.0601704, 0.00901372, 47, 47
-0.0227638, 0.0485494, 0.00122982, 48, 48
0.0396399, -0.0140183, -0.0133446, 47, 47
-0.0226702, 0.0412723, 0.00977256, 55, 55
0.063589, 0.032068, -0.0606745, 41, 40
0.00921458, -0.0370809, 0.000943106, 48, 47
-0.0296973, -0.0135676, 0.0326529, 47, 48
0.0482425, -0.0372482, -0.0134235, 49, 48
-0.0383202, 0.0561739, 0.0404127, 47, 47
-0.015809, -0.0214884, -0.0531877, 49, 49
-0.0774914, 0.0562521, 0.0400488, 47, 48
-0.00706729, 0.00919471, -0.0295766, 47, 46
0.0320406, -0.0447589, -0.0455371, 48, 48
-0.070519, 0.0253488, -0.00673623, 48, 49
-0.0382454, 0.0097363, 0.0400961, 47, 46
0.000415206, 0.055783, -0.00586912, 49, 48
-0.0315099, 0.0251861, -0.0223308, 48, 47
0.000354099, 0.0484085, -0.0132845, 47, 48
0.00885269, -0.0373531, -0.0383372, 48, 47
-0.0227915, 0.0252749, -0.0062934, 48, 48
-0.00704142, 0.0324724, -0.0220535, 47, 47
-0.0150895, -0.00631259, 0.0254742, 48, 48
0.00904353, -0.0212797, -0.0136793, 48, 48
0.0399113, 0.0327186, 0.0262514, 47, 48
-0.0547949, 0.0484335, -0.022388, 47, 47
-0.0154285, 0.00938603, -0.0063339, 49, 50
-0.0154172, -0.029798, -0.0139646, 47, 50
0.00911275, 0.0179337, 0.00131726, 48, 45
0.0162454, -0.0214123, -0.0295684, 46, 46
-0.030236, 0.00194356, -0.022477, 50, 49
0.00929998, -0.006398, 0.0171083, 46, 46
-0.0458592, 0.00220302, 0.0092902, 49, 48
-0.00653421, 0.00222398, 0.0256122, 54, 55
0.000838926, 0.0254824, 0.0332037, 40, 39
-0.0220787, 0.0331501, 0.0723174, 50, 50
-0.0306719, 0.0016308, -0.0691228, 47, 47
0.00893442, 0.0410594, -0.0132549, 48, 52
-0.0233296, -0.0448846, -0.0779637, 46, 43
-0.00676213, 0.00205685, 0.00106185, 49, 48
-0.0224369, 0.0328715, 0.0330372, 46, 46
0.016486, 0.00202731, 0.00127737, 49, 49
-0.062195, -0.00665936, -0.0387887, 46, 46
0.0329774, -0.0759026, 0.0487656, 47, 47
-0.0224824, -0.0295651, 0.0166547, 49, 50
-0.0157729, 0.00177183, -0.0456639, 47, 47
-0.00670726, 0.0094701, 0.0097037, 48, 49
0.0326806, -0.0296141, 0.0257591, 46, 45
0.00885718, -0.0446728, -0.0383877, 49, 49
0.032448, 0.0179499, 0.0101258, 46, 47
0.0482388, -0.0372418, -0.0134237, 49, 48
0.0327986, -0.0209512, 0.0405473, 46, 48
0.00928059, -0.0296868, 0.0095856, 48, 47
0.0403053, 0.0183115, 0.0654323, 48, 48
-0.0149379, 0.0256429, 0.0490129, 48, 47
0.0640295, -0.0532687, -0.0293419, 47, 47
0.00924318, -0.0602848, 0.000784283, 46, 46
-0.0460193, 0.0485917, 0.00101386, 49, 50
0.0400008, -0.0210563, 0.025885, 53, 55
0.0481585, 0.00920536, -0.0131075, 42, 40
0.0321975, 0.0324736, -0.0130976, 47, 47
-0.0620943, 0.017904, -0.0226648, 48, 49
-0.0545089, 0.0486684, 0.00952684, 48, 49
0.000834038, -0.0601785, 0.0166631, 47, 47
0.0318216, 0.0407562, -0.0523197, 47, 48
0.00916281, -0.0138375, 0.00110057, 48, 46
-0.0616977, 0.0487787, 0.0254167, 48, 48
0.000371526, -0.00665678, -0.0222515, 49, 49
-0.0545277, 0.0095079, 0.000667477, 46, 46
0.00986838, 0.0490855, 0.088679, 47, 47
-0.0225183, 0.0413745, 0.0257305, 48, 49
-0.029823, 0.0952769, 0.0407585, 48, 48
-0.0456139, -0.0135302, 0.0325049, 48, 47
-0.00649736, 0.0181709, 0.0330852, 48, 47
-0.0544105, 0.0793291, 0.0256928, 47, 48
0.0324889, 0.0326713, 0.0175907, 48, 48
-0.00580951, 0.00276676, 0.104173, 49, 49
-0.0457711, 0.041412, 0.0255147, 46, 46
0.0322269, -0.0299242, -0.0221147, 47, 47
0.00113805, 0.056329, 0.0726916, 48, 49
0.0397195, -0.02983, -0.0060887, 48, 47
0.0322099, -0.0997218, -0.0385462, 47, 48
0.000577644, -0.0444264, -0.00655229, 48, 48
-0.0147518, 0.0796427, 0.0800668, 48, 49
-0.0382932, 0.0880083, 0.0492219, 47, 46
-0.0152591, 0.00214628, 0.00957438, 49, 50
-0.054732, 0.00932839, -0.0226546, 46, 46
0.0556379, -0.0298705, -0.00594054, 53, 55
0.039561, -0.0213902, -0.0219879, 43, 42
-0.0936311, 0.0255078, 0.00900526, 48, 47
0.00070365, -0.0688482, 0.00064725, 47, 46
-0.0313745, -0.00653623, -0.0139546, 48, 48
-0.0458027, 0.00958559, 0.0167053, 46, 47
-0.045848, 0.0021839, 0.00929084, 49, 49
0.0324545, 0.0179387, 0.0101262, 49, 50
-0.0224861, 0.0181645, 0.0255719, 46, 45
-0.045823, 0.0254632, 0.0168139, 47, 47
0.0785361, -0.0375047, -0.0450554, 48, 48
0.00946003, -0.0136218, 0.0330161, 49, 50
0.00955622, -0.0294621, 0.040273, 46, 47
0.0320675, -0.0606477, -0.0456453, 49, 48
0.000432611, 0.00196444, -0.0136009, 46, 46
0.000106732, -0.0215242, -0.0530397, 49, 49
-0.022688, 0.0021102, 0.000913259, 48, 47
0.0391917, -0.0216497, -0.0612688, 46, 46
0.00869282, 0.00906302, -0.0453868, 47, 47
-0.00611695, 0.00256862, 0.072257, 48, 48
0.0320953, -0.0373732, -0.0381221, 48, 49
-0.0154674, 0.0717723, 0.00145573, 47, 47
-0.0151184, 0.00226766, 0.0255317, 49, 49
0.00978406, 0.00987003, 0.0724548, 46, 47
0.0165841, -0.052981, 0.000902991, 49, 48
-0.0541923, -0.00618435, 0.0324754, 50, 52
0.00981372, -0.00602355, 0.0723467, 46, 45
-0.0848757, 0.00237861, 0.0248844, 46, 46
-0.0457646, 0.072035, 0.0330874, 49, 49
0.0481774, -0.0446438, -0.022066, 56, 59
-0.00707379, 0.00920588, -0.029577, 38, 36
0.0240363, 0.00952997, 0.0259453, 48, 48
0.0555545, 0.0178006, -0.00561598, 48, 48
0.0324899, -0.00649521, 0.00995935, 47, 46
0.0397018, 0.0252078, 0.00165149, 49, 48
-0.00612252, 0.00257819, 0.0722567, 48, 48
0.0478775, -0.0840196, -0.061613, 46, 46
0.0239278, 0.0253635, 0.0174609, 50, 49
-0.0309701, -0.0294917, 0.0251678, 47, 47
-0.00667421, -0.052934, 0.000686875, 48, 48
-0.00661293, -0.00636697, 0.0169605, 47, 46
0.0096322, 0.00976777, 0.0564969, 50, 50
0.0320389, -0.0839207, -0.0531686, 45, 45
0.0162325, 0.0250865, -0.0218871, 49, 49
-0.0228749, -0.0139422, -0.0225177, 47, 47
-0.00711013, -0.0140818, -0.0383275, 47, 46
0.0397029, 0.0643987, 0.0105098, 49, 49
0.000346498, 0.00922881, -0.0221432, 47, 47
0.0161686, -0.0300066, -0.0382201, 48, 49
0.0395834, -0.0299592, -0.0220457, 47, 46
0.000503853, -0.0371551, -0.013867, 51, 52
-0.0457277, 0.048817, 0.0329291, 44, 44
-0.0148567, 0.018359, 0.0563281, 50, 49
0.0326841, -0.0369323, 0.0257086, 45, 45
0.0640906, -0.0532059, -0.0219773, 57, 59
0.0327834, 0.0328918, 0.049506, 38, 37
0.0481044, -0.0924094, -0.0383487, 48, 47
-0.0155025, 0.0178763, -0.0136402, 47, 48
0.0234078, -0.00685307, -0.0453586, 48, 48
0.0168386, 0.00231544, 0.0405573, 49, 48
0.0167481, -0.0210188, 0.0256692, 47, 47
-0.0461155, 0.064432, -0.00624306, 49, 50
0.0716582, 0.0252847, 0.0179039, 46, 46
-0.0151416, 0.0181501, 0.0256401, 49, 49
0.0713667, -0.0532705, -0.0292742, 46, 46
0.0166833, -0.0296337, 0.0170183, 49, 49
0.0634926, -0.0450726, -0.0845226, 47, 47
0.0320934, -0.03737, -0.0381222, 48, 47
0.0399147, -0.0137919, 0.0173427, 48, 48
0.000246268, -0.0214287, -0.0383093, 47, 47
-0.0152554, 0.00213991, 0.0095746, 50, 50
-0.031063, -0.020997, 0.0166335, 46, 45
-0.0385169, -0.0443124, 0.00044936, 50, 50
0.0163678, -0.0139474, -0.0135616, 53, 56
-0.0225267, 0.041389, 0.02573, 41, 38
-0.0460702, 0.0718339, 0.00117138, 47, 47
-0.0227917, -0.0603942, -0.0228338, 49, 48
-0.0701849, 0.00234653, 0.0250209, 47, 47
-0.0154359, -0.0212353, -0.0139066, 48, 48
0.00923702, -0.0137695, 0.00969288, 49, 51
0.0237943, 0.0179176, 0.0014533, 45, 43
0.0394758, -0.0606042, -0.0382123, 48, 48
-0.0067241, 0.0180297, 0.00976184, 49, 50
0.0239, 0.0412539, 0.017569, 56, 59
-0.0305558, -0.0206114, 0.0718716, 38, 35
-0.0226064, 0.00216551, 0.00950599, 48, 48
0.0482648, -0.053129, -0.013532, 47, 48
-0.124877, 0.0259976, 0.071313, 48, 48
-0.0388119, 0.0019729, -0.0225571, 48, 48
0.0397295, 0.00200574, 0.00149262, 47, 47
-0.0225426, -0.0369414, 0.00923942, 47, 48
0.00921477, 0.00211141, 0.00980138, 47, 47
0.0168405, -0.0368527, 0.0329259, 48, 48
-0.00675737, -0.00648198, 0.001003, 47, 46
-0.0157323, 0.0177124, -0.0381907, 49, 49
-0.00652142, 0.064689, 0.040766, 47, 47
0.000951792, -0.00622901, 0.0403518, 50, 50
0.0236343, -0.0140236, -0.0220859, 47, 46
0.0393649, -0.0374267, -0.0454194, 47, 47
0.000707389, -0.0369742, 0.00945506, 48, 50
-0.0457604, -0.0209538, 0.0164966, 47, 46
-0.0149666, 0.0415349, 0.049121, 47, 46
0.00852877, 0.0175123, -0.0612863, 48, 48
-0.0155294, 0.0643994, -0.00595969, 47, 48
-0.0383435, 0.0255798, 0.0328391, 48, 50
0.000322245, 0.0178011, -0.0220855, 47, 46
-0.00707379, 0.00920588, -0.029577, 49, 48
0.000805681, 0.0328516, 0.0332525, 47, 48
-0.0229848, 0.00923373, -0.0297247, 55, 58
-0.0224378, 0.0328731, 0.0330372, 40, 36
0.0325426, 0.0413054, 0.026241, 47, 47
-0.0616131, -0.0441805, 0.0161918, 48, 48
-0.0457239, 0.0488106, 0.0329293, 47, 47
0.0322715, -0.0066508, -0.0133636, 50, 50
0.00940534, 0.0181574, 0.0332325, 45, 45
0.00891485, -0.0372645, -0.0297457, 49, 49
0.0167593, -0.0295689, 0.0256108, 45, 46
-0.0615694, 0.0488934, 0.0401465, 49, 49
0.0640472, 0.0177466, -0.0129019, 47, 47
0.0164453, -0.021225, -0.00624662, 48, 48
0.0872016, -0.0533631, -0.0377188, 48, 48
-0.0297011, 0.0256037, 0.0402841, 50, 50
-0.0457861, 0.00224519, 0.0166556, 46, 46
0.00120623, 0.0184334, 0.0724337, 47, 47
0.0165229, -0.0211907, 0.00111903, 50, 49
-0.0385462, 0.0180853, 0.0094664, 45, 47
-0.0153988, -0.00650757, -0.00644198, 50, 49
0.0557815, -0.029754, 0.0100169, 46, 47
-0.0307943, -0.00610846, 0.0486488, 48, 47
0.055389, -0.014131, -0.0291555, 47, 47
0.0161149, -0.0373939, -0.045635, 48, 48
-0.0613519, 0.00988563, 0.055838, 48, 49
-0.00667759, -0.00642348, 0.00959562, 47, 46
0.0636666, -0.0216861, -0.0610417, 51, 52
0.00885566, 0.00183444, -0.0294788, 45, 44
-0.00689876, -0.00657429, -0.0137275, 48, 48
-0.0223614, 0.0182856, 0.0403015, 47, 47
-0.0227565, 0.041225, 0.00117956, 59, 60
0.00901011, -0.0531032, -0.0224889, 36, 35
-0.0701636, -0.0135327, 0.0249124, 47, 47
0.00875178, 0.0176599, -0.037963, 50, 50
0.0554187, -0.0300245, -0.0292635, 45, 45
-0.0617165, 0.00961822, 0.0165574, 49, 49
0.0484998, -0.0296799, 0.0173135, 46, 46
0.0166276, 0.0021471, 0.0172347, 49, 50
0.0165397, -0.0297503, 0.00106089, 46, 45
0.023216, -0.0216783, -0.0687813, 49, 49
-0.0224631, -0.0369103, 0.0166052, 47, 47
0.000433539, 0.00196285, -0.0136008, 48, 48
-0.038489, 0.0181547, 0.0168309, 48, 50
0.000794416, 0.0414016, 0.0333109, 48, 46
0.0010461, -0.0208195, 0.048844, 48, 47
-0.0390747, 0.0250481, -0.0457221, 46, 46
0.00926753, 0.00950037, 0.0172163, 49, 50
-0.0066426, 0.00952662, 0.0170686, 46, 46
-0.0703431, 0.048732, 0.0167447, 49, 49
-0.00625193, 0.0416301, 0.0651583, 47, 47
-0.0308658, -0.013493, 0.040006, 48, 48
0.0237825, -0.0139149, -0.00612812, 48, 51
-0.0461564, 0.00198735, -0.0226253, 48, 45
0.0231671, 0.00887216, -0.068573, 48, 49
-0.0147186, 0.0257969, 0.0723359, 47, 46
0.0166946, 0.00953963, 0.0258773, 53, 56
-0.054321, 0.0255543, 0.0253264, 43, 39
-0.0388656, 0.0252197, -0.0223998, 47, 48
-0.00674267, -0.0138192, 0.000953175, 47, 46
-0.0385062, -0.00635665, 0.0092998, 48, 48
0.0482683, -0.0212823, -0.00595112, 48, 48
0.0320732, -0.0300233, -0.0380728, 47, 48
0.000608156, -0.0211565, 0.000971097, 48, 48
-0.0224222, 0.0561686, 0.0405598, 47, 48
-0.0460951, 0.00938944, -0.0139831, 48, 50
-0.0385109, -0.00634869, 0.00929954, 47, 45
0.00891578, -0.0372661, -0.0297457, 48, 47
-0.0543995, 0.0719983, 0.0256428, 48, 48
0.0552315, -0.0448577, -0.052686, 47, 47
0.00104981, -0.0208259, 0.0488442, 48, 48
-0.0388156, 0.00197927, -0.0225573, 47, 47
0.0242534, -0.0368171, 0.0403593, 49, 49
-0.022772, -0.0297661, -0.0140335, 47, 47
-0.0776164, 0.0879844, 0.0329, 48, 47
0.00890929, -0.037255, -0.0297461, 47, 47
0.0159068, -0.00693294, -0.0613851, 48, 47
-0.0151313, 0.0096017, 0.0255816, 48, 50
-0.045351, 0.00258703, 0.0645283, 49, 47
0.0165715, -0.00645463, 0.0098112, 49, 49
0.0163565, -0.0531208, -0.0224205, 45, 45
0.0555889, 0.0325332, 0.00184849, 54, 54
0.000633515, 0.00946203, 0.00977172, 41, 41
0.000239904, -0.0299486, -0.0383689, 49, 49
0.0320964, 0.00181765, -0.0292638, 46, 47
0.0324046, -0.00654415, 0.0013664, 48, 47
-0.0458379, -0.0136762, 0.00918164, 49, 49
0.0555591, 0.0177926, -0.00561571, 47, 47
0.0238826, 0.00943091, 0.0099873, 47, 47
-0.0152297, 0.018106, 0.017047, 48, 48
0.00876755, 0.00179029, -0.038072, 50, 49
0.0237031, -0.00663421, -0.0134432, 46, 46
-0.0456936, 0.0256038, 0.0327706, 50, 49
0.0090407, -0.0689983, -0.0225969, 46, 46
-0.0383934, 0.018186, 0.0254244, 48, 48
0.0549278, -0.0450623, -0.0846019, 47, 47
0.000374157, -0.0139733, -0.0223021, 48, 48
0.00908067, -0.006552, -0.00621466, 47, 47
-0.0384546, -0.036912, 0.00909165, 48, 47
-0.0318939, -0.00690113, -0.0691933, 50, 51
0.00898533, 0.0484516, -0.00584012, 45, 45
0.0235222, -0.0373487, -0.038202, 50, 49
-0.00707658, 0.00921067, -0.0295772, 46, 48
0.0391186, 0.0174732, -0.0610028, 48, 47
-0.0849655, 0.0488419, 0.0252001, 47, 46
-0.0068969, -0.00657748, -0.0137274, 49, 49
0.00931739, -0.0602168, 0.00937659, 46, 47
0.0399259, -0.0296538, 0.0172336, 48, 47
0.00888519, -0.0213709, -0.0296377, 49, 49
0.0092844, 0.0486641, 0.0260755, 46, 46
-0.0228988, 0.0411344, -0.013551, 53, 54
0.00907589, 0.00198684, -0.0061558, 43, 41
-0.00675458, -0.00648675, 0.00100316, 48, 49
0.0321603, -0.0299775, -0.0294797, 47, 47
0.016547, -0.0370748, 0.00101063, 49, 49
0.00144415, -0.036452, 0.0880166, 46, 47
-0.0308759, -0.00616377, 0.040056, 48, 47
0.0157548, 0.00149568, -0.0772838, 48, 48
0.0237204, 0.0178771, -0.00591214, 46, 46
-0.0155888, 0.017829, -0.0222332, 50, 50
0.000559158, 0.00208225, 0.00112872, 46, 46
-0.0540826, -0.036672, 0.0396318, 48, 48
0.0639971, -0.0446823, -0.0292848, 47, 46
0.0165001, 0.0411958, 0.0101364, 49, 50
0.0163316, 0.00195732, -0.0134539, 47, 46
0.0482416, -0.0372466, -0.0134236, 48, 48
-0.031483, 0.00929726, -0.0224391, 48, 48
-0.0225249, 0.0720201, 0.0333025, 48, 48
-0.0228285, 0.0020163, -0.0138172, 47, 47
0.0480814, 0.00183038, -0.0217506, 48, 49
-0.0697823, 0.056505, 0.0793976, 47, 46
0.0638535, -0.0447988, -0.0452422, 47, 47
-0.0151053, -0.00628553, 0.0254733, 48, 48
0.0162113, -0.0140418, -0.0295198, 47, 47
-0.0782737, 0.00185166, -0.0536094, 48, 48
0.0236882, 0.00192215, -0.0133849, 50, 52
-0.00664995, -0.0296257, 0.00943676, 46, 44
0.0239621, -0.029703, 0.00972163, 48, 48
0.0235363, 0.00181989, -0.0293429, 46, 47
-0.0386693, -0.0370739, -0.0142311, 48, 49
0.0166536, -0.0137401, 0.0171264, 47, 47
-0.0382231, 0.0415788, 0.048905, 48, 48
0.0946123, 0.032374, -0.0125184, 47, 47
0.00946175, -0.0209368, 0.0329656, 47, 47
-0.00710464, -0.0605682, -0.0460094, 49, 49
-0.0222614, -0.0367261, 0.0399272, 47, 47
0.078562, -0.014227, -0.0375323, 48, 48
0.0162815, -0.0139948, -0.0221546, 47, 47
0.0397888, -0.0297814, 0.00127646, 47, 47
0.00916281, -0.0138375, 0.00110057, 47, 47
-0.0152813, 0.00949626, 0.00962378, 48, 49
-0.0460147, -0.0370579, -0.0142994, 50, 49
0.0235632, -0.0140689, -0.0294511, 47, 49
-0.0309917, 0.0182409, 0.0328571, 47, 45
-0.0152444, 0.0254432, 0.0170969, 47, 47
0.0789829, -0.0445228, 0.00154038, 49, 48
-0.015384, -0.0530098, -0.0141232, 46, 46
0.0099144, -0.0291836, 0.0795533, 48, 48
0.0167224, -0.00635077, 0.0257691, 47, 47
0.0324535, -0.0370947, 0.00115808, 48, 48
0.0161289, -0.00678371, -0.0380619, 49, 49
-0.0065657, 0.0487549, 0.0332925, 46, 45
0.0400352, -0.00632382, 0.0333495, 49, 50
0.0235667, 0.017778, -0.0218702, 47, 48
0.0164232, -0.013875, -0.00619724, 53, 54
-0.0062028, 0.0098605, 0.0649416, 42, 40
0.04775, -0.0216488, -0.0611898, 49, 49
-0.0310101, -0.0135806, 0.0252753, 46, 46
-0.00721189, 0.00176799, -0.0455848, 49, 49
0.0398879, -0.0370681, 0.00981953, 47, 47
0.016163, -0.029997, -0.0382204, 47, 47
0.0644109, 0.0180156, 0.0263786, 49, 49
-0.0542695, 0.0256332, 0.0326906, 47, 47
0.0161296, -0.0447311, -0.0456848, 49, 49
-0.0385952, 0.0413242, 0.00962404, 46, 47
0.0167556, -0.0295625, 0.0256106, 49, 48
0.000282656, 0.0324932, -0.0219865, 48, 48
0.0639629, -0.0214689, -0.0291263, 47, 47
-0.0780903, 0.0252221, -0.0301279, 46, 46
