#x, y, z, milliseconds, timeInMilliseconds
407.1, 429.15, -56.1, 219, 219
407.1, 427.65, -56.1, 220, 220
406.5, 429.45, -55.2, 220, 220
407.25, 428.25, -54.75, 220, 220
405.75, 429.45, -54.75, 219, 219
407.25, 430.2, -54, 219, 219
405.6, 429.6, -56.4, 219, 220
405.3, 429.45, -54.75, 220, 220
406.05, 428.55, -54.3, 220, 220
407.1, 428.4, -54.15, 223, 225
407.25, 429.45, -56.25, 215, 214
406.5, 428.25, -54.3, 219, 219
406.5, 429, -56.25, 220, 220
407.25, 428.55, -54.75, 220, 220
407.55, 429.15, -54.9, 218, 218
408.45, 429, -54.3, 220, 220
405, 429.75, -54.3, 220, 220
407.25, 428.55, -54.3, 220, 220
406.65, 429.6, -56.1, 220, 220
406.65, 428.4, -55.35, 226, 226
407.1, 428.4, -54.15, 212, 211
405.6, 428.85, -55.65, 220, 220
407.1, 428.85, -54.15, 220, 220
407.1, 428.4, -54.9, 220, 220
406.05, 430.2, -55.2, 219, 218
408.3, 431.1, -55.35, 220, 220
407.85, 429.6, -55.35, 219, 219
406.5, 428.55, -54, 220, 221
407.25, 428.25, -55.5, 220, 220
405.75, 429.45, -54.3, 218, 218
405.15, 429.9, -56.1, 220, 219
406.95, 429, -54.3, 220, 220
407.55, 427.95, -54.6, 220, 220
406.65, 429.6, -53.85, 220, 220
406.05, 429.45, -55.95, 219, 219
406.5, 429.45, -56.7, 220, 220
405.6, 429.15, -55.35, 219, 219
406.05, 429.45, -54.75, 220, 219
405.75, 427.8, -54.3, 220, 220
407.25, 429.75, -53.55, 227, 227
406.65, 429.15, -56.4, 212, 212
405.15, 431.1, -54.9, 218, 218
405.3, 429, -54.75, 220, 221
406.5, 430.5, -55.95, 220, 220
405.3, 429.45, -53.25, 218, 218
405.15, 429.6, -54.9, 220, 220
407.25, 429, -55.5, 220, 220
406.65, 429.15, -54.9, 220, 220
406.35, 429.15, -54.6, 220, 221
407.1, 428.4, -53.4, 227, 228
407.7, 429.45, -56.25, 210, 209
407.55, 427.95, -54.15, 219, 220
407.1, 429.6, -53.4, 220, 220
406.65, 428.4, -56.1, 220, 220
407.85, 430.35, -55.35, 219, 219
405.9, 430.8, -55.65, 220, 220
406.5, 429.45, -53.55, 218, 218
405, 429.45, -54.3, 220, 221
406.5, 427.5, -54.75, 220, 219
406.35, 429.6, -53.85, 228, 229
406.65, 429.6, -54.9, 210, 210
406.05, 428.25, -54.75, 220, 220
405, 427.8, -54, 220, 219
407.1, 429.15, -55.35, 220, 221
407.1, 427.65, -54.9, 218, 218
407.1, 427.95, -55.35, 219, 219
405.6, 427.95, -54.9, 220, 220
405, 427.5, -55.5, 220, 221
405.9, 428.85, -55.35, 221, 220
407.55, 429.6, -55.35, 225, 228
406.05, 429.45, -55.2, 212, 209
406.35, 429.15, -54.9, 219, 219
407.55, 429.9, -54.6, 220, 220
405.6, 429.9, -54.6, 220, 220
406.65, 428.85, -55.35, 218, 219
405.6, 429.9, -55.65, 220, 219
406.95, 428.55, -53.25, 220, 220
405.9, 426.9, -55.65, 220, 220
407.25, 430.2, -54.75, 220, 220
406.65, 428.85, -56.1, 226, 227
406.5, 429.45, -54.75, 211, 211
407.85, 429.15, -54.15, 220, 220
406.65, 427.95, -54.6, 220, 220
405.15, 427.65, -54.15, 220, 219
407.1, 429.15, -55.65, 219, 219
407.7, 428.55, -56.7, 220, 221
405, 429.75, -54, 219, 218
405.75, 429, -55.5, 220, 220
405.75, 428.55, -54.75, 220, 221
406.05, 429, -55.2, 218, 219
404.7, 427.95, -53.4, 220, 219
406.95, 429.75, -55.2, 219, 219
405.15, 429.15, -53.85, 220, 220
406.95, 427.8, -55.2, 220, 220
406.05, 429.45, -55.5, 219, 219
406.95, 428.55, -54, 219, 219
405.9, 427.65, -54.15, 219, 219
406.95, 429.45, -55.95, 220, 220
405, 428.25, -55.2, 220, 220
405.9, 429.9, -54.9, 226, 229
407.7, 430.2, -54.3, 212, 208
407.1, 429.15, -54.15, 219, 219
406.35, 427.95, -56.4, 220, 220
407.1, 429.15, -54.15, 220, 220
406.35, 428.4, -55.65, 219, 219
407.7, 427.8, -55.95, 220, 220
405.9, 429.9, -56.1, 220, 220
406.5, 429.75, -54.3, 219, 219
405.3, 429.75, -54.75, 220, 221
406.35, 429.9, -55.65, 223, 224
407.85, 428.85, -56.4, 214, 213
407.7, 429, -55.95, 219, 220
407.1, 429.15, -53.85, 220, 220
406.65, 429.6, -56.4, 220, 220
406.65, 428.85, -55.65, 219, 219
407.1, 429.15, -56.4, 220, 220
406.65, 429.15, -54.15, 219, 219
407.55, 429.15, -54.15, 220, 220
406.95, 429, -55.2, 221, 221
407.25, 427.8, -54.75, 226, 228
407.7, 427.8, -55.5, 211, 209
407.1, 428.4, -54.6, 219, 219
406.95, 427.05, -54.75, 220, 219
406.95, 428.25, -54, 220, 220
406.5, 428.25, -54.75, 219, 218
405.75, 430.2, -56.25, 220, 220
406.05, 428.55, -56.7, 219, 219
406.65, 428.85, -53.85, 220, 220
405.9, 429.15, -55.65, 220, 220
405.75, 427.5, -56.7, 227, 232
406.05, 429.75, -56.25, 211, 206
405.6, 429.9, -54.6, 220, 220
407.25, 428.55, -54.3, 219, 219
406.65, 427.2, -54.6, 220, 220
406.05, 428.55, -55.5, 219, 219
406.65, 429.15, -54.6, 219, 219
406.35, 429.9, -55.65, 220, 220
406.95, 428.25, -54.75, 220, 219
405.15, 429.9, -55.35, 220, 220
406.65, 427.95, -55.35, 227, 228
407.1, 429.15, -54.9, 211, 210
407.1, 429.9, -54.9, 219, 220
406.05, 430.2, -54.3, 220, 220
405.75, 429.45, -55.5, 220, 220
406.05, 429, -55.5, 219, 219
407.1, 429.15, -55.65, 220, 219
405.3, 429.45, -57, 219, 220
406.65, 428.4, -52.2, 220, 219
406.5, 429.45, -54.3, 220, 220
406.35, 427.95, -54.9, 228, 229
405.75, 429.45, -53.55, 209, 209
405.3, 428.55, -55.5, 220, 220
404.55, 428.55, -55.5, 220, 219
406.65, 429.15, -54.6, 220, 221
407.1, 429.6, -55.65, 221, 221
405.9, 429.9, -54.6, 217, 217
406.65, 430.35, -53.85, 220, 220
405.75, 429.75, -55.5, 220, 219
405, 429.75, -54, 220, 220
406.05, 429, -55.95, 226, 227
404.55, 429.75, -55.2, 213, 212
407.25, 429.75, -55.2, 219, 219
405.75, 428.25, -55.2, 220, 220
406.5, 430.2, -55.95, 220, 219
407.55, 428.85, -54.15, 219, 219
406.05, 429.45, -54.75, 219, 220
406.65, 429.9, -52.65, 220, 220
405.75, 429, -54.75, 219, 220
407.55, 428.4, -54.15, 220, 220
406.35, 429.9, -56.1, 227, 228
405.6, 428.85, -56.4, 211, 210
407.25, 429.45, -53.55, 219, 220
406.05, 429.45, -55.5, 220, 220
405.6, 428.85, -55.65, 220, 220
408.15, 427.8, -55.2, 219, 219
407.25, 429.45, -57.75, 220, 219
405.3, 429.45, -54, 219, 219
407.7, 429, -54, 220, 220
405.15, 429.6, -55.65, 220, 220
405.9, 427.95, -55.65, 229, 232
406.35, 429.6, -55.65, 209, 207
406.05, 428.55, -55.5, 221, 221
405.9, 428.4, -56.1, 219, 218
406.65, 429.9, -55.65, 220, 220
405.9, 428.4, -53.85, 221, 221
407.1, 429.6, -55.65, 217, 217
405.9, 428.85, -54.6, 219, 219
406.95, 428.25, -56.7, 220, 220
406.95, 429, -55.5, 220, 220
407.1, 429.15, -55.35, 227, 230
405.3, 431.25, -54.75, 211, 209
404.7, 428.85, -54.9, 219, 219
406.5, 429.45, -55.95, 220, 220
406.65, 429.15, -53.85, 220, 220
406.5, 429.45, -54.3, 219, 218
405.75, 429.45, -55.95, 220, 220
407.7, 428.25, -54.3, 220, 219
406.05, 428.55, -53.25, 219, 219
406.5, 428.55, -55.5, 220, 220
405.6, 428.4, -54.9, 227, 227
405.9, 428.85, -54.9, 211, 211
406.35, 429.15, -56.1, 220, 220
406.35, 429.6, -55.35, 220, 220
406.95, 427.8, -55.2, 220, 219
406.65, 429.15, -54.9, 219, 219
407.25, 427.8, -55.5, 220, 220
405.3, 428.55, -54.75, 219, 219
406.65, 428.4, -55.65, 220, 220
407.1, 430.8, -55.35, 220, 220
406.05, 428.55, -55.5, 220, 220
407.25, 428.55, -55.2, 219, 219
405.6, 428.4, -55.65, 219, 220
406.35, 429.15, -54.9, 219, 218
405.75, 429, -54.3, 220, 221
406.65, 429.15, -54.9, 220, 220
405.6, 429.6, -55.35, 218, 218
407.7, 429, -56.25, 220, 220
405.6, 428.4, -55.35, 220, 220
406.35, 428.85, -55.65, 220, 220
405.75, 428.55, -55.2, 225, 225
408.15, 429.45, -57, 213, 213
406.5, 430.2, -54.75, 219, 219
405.75, 427.5, -54.3, 219, 220
407.85, 428.4, -55.35, 220, 220
406.5, 427.8, -55.95, 219, 219
405.75, 427.5, -55.95, 220, 220
406.65, 428.85, -54.6, 220, 220
405.3, 427.8, -53.55, 219, 219
406.35, 427.65, -54.9, 220, 220
407.7, 429, -55.2, 227, 230
405.75, 429.45, -56.25, 211, 208
406.35, 429.15, -55.65, 220, 220
406.65, 429.15, -55.65, 219, 219
405.6, 428.85, -56.4, 220, 220
406.5, 429.45, -55.5, 219, 219
407.7, 429, -54.75, 219, 219
405.75, 427.8, -54.75, 219, 220
404.4, 429.6, -54.9, 220, 220
405, 428.55, -55.5, 220, 220
405.9, 429.6, -55.65, 219, 219
406.5, 428.55, -54, 220, 219
405.15, 427.2, -54.6, 220, 220
405.6, 429.15, -55.65, 219, 219
406.05, 429.45, -56.25, 220, 220
407.1, 427.95, -54.6, 221, 220
406.35, 429.15, -55.35, 218, 217
405, 428.55, -54.75, 219, 220
405.9, 429.15, -55.65, 220, 220
405.6, 429.15, -55.65, 220, 220
406.95, 429, -54, 219, 223
406.65, 430.8, -55.65, 220, 216
405.75, 429, -54.75, 220, 219
406.65, 429.15, -55.65, 219, 219
407.85, 429.15, -55.35, 220, 220
406.5, 428.55, -54.75, 219, 219
406.65, 427.95, -55.35, 219, 219
405.9, 427.65, -54.6, 220, 221
405.3, 429.45, -55.5, 219, 219
406.35, 427.65, -54.9, 220, 221
406.95, 427.05, -53.55, 227, 228
406.5, 428.25, -55.2, 211, 210
407.1, 429.9, -55.65, 220, 220
406.5, 428.25, -55.5, 219, 220
406.5, 427.5, -54.3, 220, 220
405.9, 428.85, -55.35, 219, 219
406.95, 428.55, -55.95, 220, 220
405.3, 430.5, -55.2, 219, 219
405, 429.45, -55.2, 219, 219
406.05, 429, -54.3, 220, 220
406.35, 428.4, -55.35, 228, 229
406.35, 429.15, -55.65, 210, 209
408.9, 429.45, -54.3, 220, 220
405.15, 427.95, -56.4, 219, 219
406.05, 428.55, -54.3, 220, 220
406.95, 428.25, -55.5, 221, 220
406.65, 428.85, -55.35, 218, 217
406.5, 429, -53.55, 220, 220
405.75, 428.55, -55.2, 220, 219
405.75, 429, -55.5, 220, 220
406.65, 427.95, -55.35, 227, 229
407.55, 428.4, -56.85, 211, 209
406.95, 428.55, -55.95, 219, 219
407.85, 428.85, -55.35, 220, 220
406.35, 429.9, -54.9, 220, 221
407.25, 430.2, -55.2, 219, 218
405, 429.75, -55.95, 219, 219
406.65, 429.9, -56.1, 220, 221
405.3, 430.2, -55.5, 219, 218
406.05, 429.75, -55.2, 220, 220
405.6, 428.85, -54.15, 228, 229
406.5, 428.25, -55.2, 211, 210
406.5, 429.75, -53.55, 219, 219
407.25, 429.45, -56.25, 221, 221
406.95, 429.45, -54.75, 219, 219
406.65, 428.4, -53.4, 219, 219
407.7, 429.45, -54.75, 222, 222
405, 429, -56.25, 217, 216
405.75, 429.75, -54, 220, 220
406.65, 429.9, -56.1, 220, 220
405.15, 428.4, -55.65, 219, 219
405.9, 428.85, -54.6, 219, 219
407.85, 429.6, -54.9, 220, 220
407.1, 429.15, -53.4, 219, 219
406.5, 429.45, -55.5, 220, 220
406.65, 428.85, -55.65, 221, 221
405.3, 430.5, -56.25, 218, 217
406.5, 429.75, -54.75, 220, 220
406.65, 429.9, -55.65, 221, 221
405.9, 429.15, -55.35, 219, 219
404.1, 429, -55.5, 229, 230
405.75, 429, -55.5, 213, 212
407.25, 426.6, -55.5, 216, 216
405.75, 430.2, -55.5, 220, 220
405.9, 429.9, -56.1, 220, 220
405.3, 429, -54.75, 219, 219
405.9, 429.9, -54.9, 220, 221
406.05, 429.45, -54.75, 220, 220
405.9, 427.65, -54.9, 219, 218
406.35, 427.95, -56.4, 220, 221
406.05, 429.75, -54.75, 227, 228
406.35, 429.15, -55.35, 211, 210
405.15, 429.15, -54.9, 220, 220
405.9, 427.95, -55.35, 220, 221
405.75, 427.8, -56.25, 219, 218
405.9, 429.15, -54.6, 221, 221
407.1, 429.9, -54.6, 220, 220
405.15, 429.15, -54.9, 217, 217
407.1, 428.85, -54.6, 220, 221
407.1, 428.85, -55.65, 219, 219
405.3, 428.55, -55.95, 230, 231
407.1, 428.85, -54.15, 209, 208
405.75, 429.45, -55.95, 220, 220
405.9, 427.95, -55.65, 219, 219
407.85, 427.65, -55.35, 220, 220
403.95, 428.4, -54.6, 221, 221
407.25, 429.45, -56.7, 218, 217
405.6, 429.15, -55.35, 220, 220
406.05, 430.5, -55.95, 221, 221
407.7, 429.45, -55.2, 219, 218
406.95, 428.55, -54.75, 227, 230
406.95, 428.25, -54.75, 213, 211
405.6, 429.9, -55.35, 217, 217
406.5, 429.45, -57, 220, 220
406.5, 430.2, -55.95, 219, 220
406.95, 427.5, -54.75, 221, 221
408.45, 430.2, -55.5, 220, 220
405, 428.25, -55.95, 219, 219
406.05, 427.8, -55.95, 218, 218
405.9, 428.4, -55.65, 220, 220
407.1, 429.15, -54.6, 227, 229
408.3, 427.2, -54.6, 212, 209
407.1, 427.95, -55.35, 220, 220
405.75, 429, -53.25, 220, 221
406.5, 428.25, -56.25, 219, 218
406.05, 428.25, -55.2, 221, 221
405.3, 428.55, -55.2, 218, 219
405.6, 429.6, -56.4, 219, 219
407.25, 429, -55.95, 220, 221
406.05, 429, -55.95, 219, 219
405.3, 429.75, -55.5, 231, 231
406.5, 429, -54.3, 207, 207
406.5, 429.45, -55.2, 220, 220
406.95, 430.2, -55.2, 220, 220
405.3, 428.25, -55.2, 220, 219
406.95, 430.2, -54.75, 220, 221
406.95, 429, -55.2, 219, 219
406.05, 429.75, -54.75, 219, 219
406.65, 429.9, -54.6, 221, 221
406.05, 429, -55.2, 219, 219
406.35, 428.85, -53.85, 227, 230
406.5, 429, -55.5, 214, 212
405.3, 430.2, -54.3, 216, 217
406.35, 428.85, -55.65, 220, 220
405, 428.55, -55.2, 220, 220
406.65, 428.85, -53.4, 221, 221
406.5, 429.45, -55.2, 218, 219
407.1, 428.4, -54.6, 219, 219
406.5, 429.45, -55.95, 219, 219
405.9, 428.4, -53.85, 220, 220
405.6, 429.15, -55.35, 227, 227
407.85, 429.9, -56.1, 212, 211
406.35, 428.85, -54.6, 220, 220
406.5, 429, -55.2, 220, 220
406.95, 428.55, -57.45, 219, 219
405.6, 427.65, -54.6, 221, 221
407.25, 429, -56.25, 220, 220
405.3, 427.8, -55.2, 217, 217
407.55, 428.4, -55.35, 220, 220
405.15, 429.6, -55.65, 219, 219
404.55, 428.25, -55.5, 232, 235
405.75, 427.8, -55.5, 209, 207
405.3, 427.5, -55.95, 217, 217
407.55, 427.95, -54.9, 220, 219
406.95, 428.25, -55.2, 220, 220
405.6, 428.85, -55.35, 220, 221
405.6, 429.6, -55.65, 218, 218
406.65, 429.9, -54.6, 220, 221
405, 428.55, -55.2, 220, 219
406.35, 429.9, -54.15, 219, 219
405.9, 429.6, -55.65, 229, 229
406.35, 428.4, -54.9, 212, 211
405, 428.55, -55.95, 218, 218
406.5, 429.75, -54.75, 220, 220
406.95, 427.5, -55.2, 219, 219
407.1, 429.9, -55.65, 221, 221
405.9, 428.4, -54.15, 218, 217
406.65, 429.15, -54.15, 220, 220
405.9, 429.15, -54.9, 220, 219
405.9, 427.95, -53.4, 220, 220
406.05, 428.55, -55.2, 227, 227
406.65, 429.9, -55.65, 211, 211
406.65, 429.9, -54.6, 220, 220
405.9, 428.85, -55.35, 220, 220
406.95, 428.55, -55.5, 219, 219
407.1, 428.4, -54.9, 220, 220
406.65, 428.85, -54.9, 220, 220
406.05, 429.45, -54, 218, 218
406.35, 427.95, -54.6, 220, 220
405.9, 429.6, -54.9, 220, 219
405.3, 428.25, -53.25, 228, 231
406.95, 429.45, -53.55, 210, 208
406.65, 429.9, -54.15, 220, 220
407.1, 428.4, -55.35, 219, 219
406.5, 429, -54, 219, 219
406.65, 427.65, -55.65, 221, 221
406.35, 428.4, -54.6, 218, 218
405.9, 428.85, -55.35, 220, 220
406.35, 428.85, -55.35, 220, 221
405.3, 429, -54.75, 219, 218
408.75, 428.4, -56.4, 227, 232
406.5, 427.5, -55.5, 213, 209
407.55, 429.6, -54.15, 218, 218
406.65, 427.95, -54.6, 219, 220
405.9, 429.15, -55.65, 220, 220
406.35, 427.95, -55.35, 220, 221
407.7, 428.25, -56.7, 220, 220
406.95, 429, -54, 217, 219
405.6, 428.85, -54.9, 220, 218
406.5, 428.55, -54.75, 220, 220
405.6, 428.4, -55.65, 227, 227
406.5, 428.25, -54.3, 212, 211
404.7, 427.95, -55.35, 220, 220
406.35, 429.6, -55.65, 220, 220
405.9, 428.4, -55.35, 219, 219
406.05, 429, -54, 221, 221
406.65, 428.4, -55.65, 220, 221
406.35, 429.15, -55.35, 218, 218
406.05, 429, -54.75, 219, 220
404.7, 429.15, -55.35, 219, 219
406.35, 429.15, -54.6, 221, 221
405.75, 427.5, -54.75, 218, 218
407.1, 430.8, -54.15, 220, 220
405.9, 429.9, -55.35, 220, 220
405.75, 430.2, -55.2, 219, 219
405.75, 427.8, -54.3, 221, 221
406.05, 430.95, -55.2, 218, 218
406.5, 429.75, -55.2, 219, 221
407.1, 430.35, -55.35, 220, 219
406.35, 429.6, -56.1, 220, 220
405.9, 427.95, -55.65, 229, 233
406.35, 427.2, -55.65, 211, 207
405.3, 427.5, -54, 218, 218
405.75, 430.2, -55.2, 219, 220
407.25, 429.75, -54.75, 220, 219
407.55, 428.85, -54.6, 220, 220
406.5, 427.05, -55.2, 219, 219
407.25, 427.8, -57, 220, 220
405.6, 427.95, -54.6, 219, 219
405.9, 429.6, -54.6, 219, 220
406.95, 429, -55.2, 228, 229
405.6, 427.65, -56.1, 212, 210
406.05, 430.2, -54.75, 219, 220
407.85, 428.85, -54.9, 220, 219
406.35, 428.4, -54.9, 219, 219
405.15, 429.15, -55.65, 221, 221
406.95, 429.45, -55.95, 220, 220
407.55, 429.9, -54.15, 217, 217
406.5, 429, -54.75, 220, 220
405.6, 429.9, -54.6, 219, 219
407.1, 428.85, -54.15, 220, 220
407.1, 428.85, -54.6, 221, 221
406.05, 427.8, -54, 217, 217
405.9, 428.85, -54.9, 220, 220
406.5, 428.55, -57, 220, 220
406.35, 429.6, -54.15, 221, 220
405, 430.2, -56.25, 218, 218
405.75, 429.45, -54.75, 219, 220
407.1, 427.65, -55.35, 220, 220
405.75, 427.5, -55.2, 219, 219
405.3, 428.25, -54.75, 229, 232
406.05, 429.45, -54.3, 213, 211
406.5, 429, -54.75, 216, 216
406.65, 428.4, -55.35, 220, 220
406.35, 428.4, -55.65, 220, 219
407.1, 426.9, -55.65, 221, 221
406.95, 429.45, -55.5, 218, 218
406.65, 427.95, -55.35, 219, 220
405.9, 429.15, -56.4, 219, 219
406.95, 429.75, -52.8, 220, 220
406.65, 429.15, -54.15, 228, 228
406.95, 428.55, -54.75, 211, 210
408.15, 427.5, -55.5, 219, 220
406.5, 429, -53.55, 220, 219
406.65, 427.95, -55.65, 220, 219
404.55, 428.55, -54.3, 220, 220
407.7, 427.8, -55.95, 220, 220
407.1, 428.4, -54.15, 218, 218
407.7, 429, -55.5, 219, 220
408.15, 429.45, -54, 219, 219
407.85, 427.95, -56.4, 220, 221
406.05, 429.45, -54.3, 219, 218
407.55, 428.4, -53.85, 220, 220
407.1, 429.15, -54.6, 219, 219
405.9, 429.15, -53.85, 220, 220
405.15, 429.6, -54.9, 221, 221
406.05, 429, -55.95, 218, 217
406.95, 429, -55.2, 219, 219
405.6, 430.35, -56.1, 220, 220
405.75, 429.75, -54, 219, 219
405.6, 428.4, -53.4, 228, 230
406.05, 427.8, -54.75, 213, 211
407.1, 429.15, -54.15, 218, 218
405.75, 430.2, -55.5, 220, 220
405.75, 429, -55.5, 220, 220
406.65, 427.95, -54.9, 220, 220
405.9, 427.95, -55.65, 219, 219
405.6, 429.6, -57.3, 219, 219
406.35, 428.4, -55.35, 220, 220
405.75, 429, -55.2, 219, 219
405.15, 429.15, -55.35, 228, 229
406.5, 428.25, -55.2, 211, 210
405.6, 427.2, -53.85, 219, 219
405, 429, -54, 220, 220
406.95, 428.55, -54.75, 220, 220
407.7, 428.55, -54.75, 220, 220
407.1, 428.4, -56.1, 220, 220
406.35, 429.15, -53.85, 218, 218
406.35, 429.6, -55.35, 219, 219
406.35, 428.85, -55.35, 220, 221
406.65, 429.9, -54.9, 220, 220
405.9, 429.15, -56.85, 219, 219
405.3, 429.75, -54.3, 220, 220
407.25, 429.45, -54.75, 219, 219
405.9, 428.85, -56.4, 220, 220
405.6, 428.4, -55.35, 220, 220
407.1, 429.15, -55.35, 220, 221
406.95, 428.55, -56.25, 218, 218
408.3, 428.85, -56.1, 219, 219
407.25, 429.45, -55.5, 219, 219
408.3, 428.85, -54.9, 229, 230
406.05, 429, -55.95, 212, 211
404.55, 427.8, -55.5, 218, 218
407.25, 428.55, -54, 219, 220
407.7, 429.75, -53.25, 220, 220
406.95, 428.55, -57, 220, 220
406.95, 429.45, -56.25, 220, 220
406.5, 429, -54.3, 218, 218
405.9, 427.65, -54.6, 219, 219
405.6, 429.6, -54.15, 220, 220
407.25, 428.25, -55.95, 228, 229
407.55, 428.85, -53.85, 212, 211
405.15, 427.95, -54.15, 218, 219
406.05, 429.45, -55.5, 220, 219
406.65, 428.85, -56.1, 220, 219
405.9, 428.4, -54.6, 220, 220
406.05, 427.8, -55.5, 220, 220
406.05, 429, -56.25, 218, 217
407.55, 429.9, -54.6, 220, 220
406.95, 430.2, -54.75, 220, 220
405, 429.45, -55.2, 220, 220
405.9, 429.6, -55.35, 219, 220
405.6, 428.85, -54.9, 219, 219
405.9, 429.9, -54.6, 219, 219
406.35, 429.15, -55.65, 220, 220
406.65, 429.6, -56.1, 220, 220
405.75, 429.45, -55.5, 220, 220
407.7, 428.55, -55.5, 218, 218
405.9, 430.35, -55.35, 220, 220
405.75, 429.45, -55.95, 219, 219
406.05, 427.8, -54.3, 230, 232
408.3, 427.65, -56.1, 211, 208
406.35, 428.85, -56.4, 218, 218
406.95, 429, -56.25, 219, 219
406.95, 428.25, -54.75, 220, 220
407.1, 429.9, -56.1, 220, 219
408.45, 429, -55.2, 220, 220
406.65, 430.35, -55.65, 219, 219
405.3, 428.55, -55.95, 219, 218
406.65, 427.95, -55.35, 220, 220
407.25, 427.8, -55.5, 227, 229
406.35, 429.6, -54.9, 213, 211
405.9, 428.85, -53.85, 218, 218
405.9, 429.9, -55.35, 219, 219
405.3, 429.45, -54.3, 220, 219
405.6, 429.15, -54.9, 220, 221
405, 428.25, -55.2, 220, 220
405.75, 429.45, -54.3, 218, 218
406.05, 428.25, -55.2, 220, 220
405.9, 429.15, -53.4, 220, 220
405.9, 428.4, -55.35, 220, 219
406.95, 430.95, -55.5, 220, 220
406.65, 429.6, -54.9, 219, 219
405.9, 428.4, -53.4, 219, 218
407.85, 428.85, -54.6, 220, 220
407.7, 428.55, -54.75, 220, 220
406.35, 428.4, -55.65, 220, 220
406.65, 429.6, -54.9, 218, 218
407.55, 431.1, -55.35, 220, 220
405.3, 429, -54.3, 219, 219
404.7, 429.6, -54.9, 230, 231
406.35, 428.85, -54.9, 211, 209
405.9, 428.4, -54.6, 219, 219
405.3, 427.8, -54.75, 219, 219
407.85, 429.9, -55.35, 220, 220
405.15, 426.45, -54.9, 220, 219
406.35, 427.95, -56.85, 220, 220
404.7, 428.4, -54.9, 218, 218
405.3, 428.25, -55.5, 219, 219
405.3, 429, -56.25, 220, 220
406.95, 426.6, -55.95, 225, 227
405.75, 427.8, -54.75, 215, 213
408.3, 429.9, -54.9, 218, 218
407.7, 427.05, -56.25, 220, 221
405.6, 428.4, -54.9, 219, 219
407.1, 427.95, -55.65, 220, 220
406.35, 427.95, -56.1, 220, 220
405.9, 428.85, -54.9, 219, 219
406.5, 428.55, -55.5, 219, 219
405.75, 428.55, -55.95, 220, 220
407.55, 427.65, -53.85, 220, 220
405.75, 429.75, -55.5, 220, 220
407.25, 429, -54.75, 219, 219
406.65, 430.35, -55.65, 219, 219
406.35, 429.15, -54.9, 220, 220
406.5, 429.75, -55.2, 220, 220
406.5, 429.75, -55.95, 220, 220
405.9, 429.15, -55.65, 218, 219
406.95, 429.45, -54.75, 220, 220
406.65, 428.4, -54.15, 219, 219
406.35, 428.85, -54.9, 221, 222
405.75, 430.2, -54.3, 220, 219
405.9, 429.6, -55.65, 218, 218
406.35, 429.6, -55.65, 220, 220
406.05, 429, -54.75, 220, 220
404.7, 427.65, -56.1, 220, 220
405.3, 427.05, -54.3, 220, 220
404.1, 428.25, -56.25, 219, 218
406.05, 429.45, -54.75, 219, 219
405.3, 428.25, -55.95, 220, 220
406.35, 427.2, -56.1, 227, 228
407.55, 428.4, -55.35, 214, 213
405.75, 429.45, -54.3, 217, 218
406.35, 430.35, -54.9, 220, 220
405.75, 429, -54.75, 218, 218
406.5, 427.8, -55.5, 220, 220
406.35, 427.65, -56.4, 220, 221
406.5, 428.25, -56.25, 218, 218
406.65, 427.95, -54.6, 219, 219
404.7, 428.85, -55.35, 220, 220
405.3, 427.8, -53.55, 228, 229
405.9, 428.4, -54.15, 212, 211
406.35, 427.65, -55.65, 219, 219
406.35, 429.15, -56.85, 219, 219
406.5, 429.75, -55.95, 219, 220
405.9, 428.4, -55.35, 220, 219
406.95, 428.25, -54.3, 220, 221
406.65, 429.15, -53.85, 218, 218
407.25, 428.55, -55.2, 220, 220
405.6, 428.4, -55.65, 219, 219
406.95, 429, -54.3, 228, 230
407.55, 429.6, -54.6, 212, 210
405.6, 429.15, -53.4, 218, 218
407.1, 429.6, -53.85, 220, 220
406.05, 428.55, -55.2, 220, 220
406.65, 429.6, -53.85, 220, 219
406.5, 428.55, -55.5, 220, 220
405.9, 428.4, -54.9, 218, 219
406.35, 429.9, -56.1, 219, 219
406.95, 429, -54.3, 219, 220
404.7, 429.15, -55.35, 229, 233
405.9, 429.6, -54.6, 212, 207
406.5, 428.55, -55.5, 218, 219
407.7, 428.25, -54.75, 220, 220
409.05, 429.9, -56.1, 218, 218
405.75, 428.25, -54.75, 220, 221
405.9, 428.85, -55.65, 220, 220
406.95, 429.45, -54.3, 218, 218
406.95, 429.75, -55.95, 220, 220
406.65, 429.6, -53.4, 220, 220
407.1, 429.6, -55.65, 220, 219
406.05, 429, -54.3, 220, 220
406.5, 429.45, -55.2, 218, 218
406.95, 428.55, -53.25, 219, 219
407.25, 429.45, -55.95, 220, 220
406.95, 429.75, -54.3, 220, 220
406.95, 428.25, -54, 220, 220
406.35, 429.15, -55.65, 218, 219
406.05, 427.8, -57.45, 221, 220
405.6, 429.15, -53.85, 218, 218
406.5, 428.55, -55.2, 229, 229
406.65, 429.6, -55.35, 211, 211
405.75, 429.45, -55.2, 219, 219
405.6, 428.85, -54.6, 220, 220
406.65, 427.2, -54.6, 220, 220
405.3, 428.55, -54.75, 219, 219
405.6, 429.6, -55.65, 220, 220
405.15, 428.85, -54.9, 218, 218
406.05, 428.55, -55.5, 220, 220
406.5, 429.45, -55.2, 220, 220
406.95, 429.45, -54.75, 220, 222
