#x, y, z, sqrtSum, milliseconds, timeInMilliseconds
9.83103, -0.750737, -0.195853, 9.8616, 83, 83
9.81729, -0.7712, -0.192054, 9.8494, 83, 83
9.81355, -0.758427, -0.199591, 9.84484, 86, 86
9.80159, -0.761431, -0.205611, 9.83327, 87, 87
9.79635, -0.761431, -0.198821, 9.82791, 81, 81
9.80158, -0.768194, -0.189023, 9.83345, 82, 82
9.80083, -0.76519, -0.182991, 9.83235, 85, 85
9.81758, -0.764259, -0.204133, 9.8494, 84, 84
9.82507, -0.750735, -0.213943, 9.85603, 83, 83
9.82057, -0.777032, -0.201119, 9.85332, 83, 82
9.80788, -0.762755, -0.222973, 9.84002, 85, 86
9.80112, -0.759751, -0.199594, 9.83255, 84, 84
9.79337, -0.7727, -0.205603, 9.82595, 90, 93
9.79561, -0.772701, -0.201081, 9.82809, 76, 73
9.81355, -0.762184, -0.192805, 9.84499, 85, 85
9.82777, -0.75467, -0.205636, 9.85885, 83, 83
9.82327, -0.762184, -0.197338, 9.85477, 85, 85
9.7971, -0.778711, -0.201836, 9.83008, 83, 83
9.79487, -0.75016, -0.214653, 9.8259, 85, 85
9.79635, -0.776458, -0.198065, 9.82907, 84, 85
9.80084, -0.762934, -0.200333, 9.83253, 83, 83
9.82478, -0.774956, -0.204877, 9.85742, 83, 83
9.81834, -0.778534, -0.212426, 9.85145, 85, 85
9.81685, -0.758999, -0.219212, 9.84859, 83, 83
9.80534, -0.768944, -0.210138, 9.83769, 87, 87
9.80609, -0.765939, -0.210893, 9.83821, 81, 82
9.79787, -0.757673, -0.218425, 9.82955, 85, 84
9.79814, -0.77628, -0.204114, 9.83096, 83, 83
9.8056, -0.767265, -0.192812, 9.83747, 84, 84
9.82029, -0.779464, -0.201103, 9.85322, 83, 83
9.81281, -0.768194, -0.202605, 9.84492, 87, 88
9.81534, -0.759752, -0.201869, 9.84676, 85, 87
9.81057, -0.765939, -0.208635, 9.84264, 81, 78
9.80908, -0.762933, -0.217681, 9.84112, 85, 85
9.79711, -0.765187, -0.207115, 9.82913, 83, 83
9.80906, -0.784723, -0.195061, 9.84233, 83, 83
9.81953, -0.781718, -0.196578, 9.85256, 85, 85
9.82105, -0.775706, -0.216937, 9.85402, 82, 82
9.8128, -0.764437, -0.197328, 9.84451, 85, 85
9.79935, -0.757674, -0.204855, 9.83073, 83, 84
9.81056, -0.762935, -0.19808, 9.84218, 85, 84
9.80954, -0.754095, -0.211636, 9.84076, 83, 82
9.80458, -0.774204, -0.204859, 9.83724, 84, 84
9.81625, -0.770626, -0.193545, 9.84836, 84, 84
9.81999, -0.774384, -0.187517, 9.85226, 85, 86
9.81057, -0.755421, -0.207128, 9.84179, 82, 81
9.80505, -0.764614, -0.203337, 9.83691, 86, 86
9.8001, -0.764436, -0.205609, 9.83202, 83, 83
9.79636, -0.779463, -0.205605, 9.82947, 84, 84
9.80655, -0.760106, -0.21314, 9.83827, 83, 84
9.79157, -0.778139, -0.190506, 9.82429, 82, 82
9.81327, -0.763864, -0.201837, 9.84502, 85, 86
9.81177, -0.774382, -0.198819, 9.84429, 85, 84
9.80757, -0.764437, -0.202601, 9.83941, 83, 83
9.79832, -0.775883, -0.212377, 9.83129, 83, 82
9.79906, -0.766868, -0.200315, 9.83106, 85, 86
9.81104, -0.772879, -0.210127, 9.84367, 85, 84
9.81103, -0.760107, -0.201835, 9.8425, 83, 84
9.814, -0.777389, -0.185249, 9.84649, 85, 83
9.82149, -0.757103, -0.191289, 9.85248, 83, 83
9.80384, -0.77195, -0.206366, 9.83635, 85, 85
9.79457, -0.757852, -0.20182, 9.82592, 83, 82
9.80084, -0.768944, -0.202594, 9.83305, 82, 83
9.80234, -0.776457, -0.207118, 9.83523, 85, 85
9.82552, -0.764437, -0.204125, 9.85733, 84, 86
9.82477, -0.764438, -0.193569, 9.85636, 83, 82
9.81102, -0.781144, -0.196555, 9.84403, 83, 84
9.80655, -0.763863, -0.210124, 9.8385, 85, 84
9.80057, -0.754095, -0.211627, 9.83181, 84, 84
9.79531, -0.755599, -0.192773, 9.8263, 84, 85
9.80281, -0.770624, -0.209366, 9.83528, 82, 81
9.81327, -0.764615, -0.205606, 9.84516, 86, 85
9.80831, -0.767443, -0.192046, 9.84016, 83, 83
9.81552, -0.768372, -0.2041, 9.84766, 84, 85
9.80757, -0.779464, -0.198075, 9.84049, 83, 83
9.79832, -0.763862, -0.215394, 9.83041, 85, 86
9.8001, -0.771198, -0.202593, 9.83248, 92, 93
9.7998, -0.767621, -0.188253, 9.83162, 75, 73
9.81101, -0.769124, -0.186755, 9.84289, 83, 84
9.81401, -0.772129, -0.192789, 9.84623, 86, 85
9.82301, -0.760858, -0.216925, 9.85482, 82, 83
9.80578, -0.771378, -0.185996, 9.83783, 85, 84
9.81027, -0.766869, -0.194294, 9.84212, 82, 82
9.78608, -0.76479, -0.216122, 9.81829, 85, 85
9.79756, -0.772128, -0.194282, 9.82986, 84, 84
9.81103, -0.768371, -0.203342, 9.84317, 83, 84
9.8185, -0.77288, -0.198825, 9.85088, 83, 82
9.81702, -0.772879, -0.210887, 9.84965, 86, 86
9.80402, -0.759532, -0.216893, 9.83579, 82, 83
9.80429, -0.766869, -0.192027, 9.83611, 85, 86
9.80953, -0.764615, -0.205603, 9.84144, 83, 83
9.80029, -0.75878, -0.226691, 9.83224, 83, 82
9.80401, -0.773809, -0.197288, 9.83648, 84, 85
9.80204, -0.77288, -0.189008, 9.83428, 84, 84
9.81673, -0.761787, -0.205595, 9.84839, 83, 84
9.81702, -0.775133, -0.207871, 9.84976, 93, 93
9.80953, -0.753345, -0.198818, 9.84042, 75, 75
9.80505, -0.769122, -0.204091, 9.83728, 85, 85
9.81748, -0.751268, -0.211628, 9.84846, 83, 83
9.80056, -0.759355, -0.208611, 9.83215, 83, 83
9.81925, -0.768373, -0.194302, 9.85118, 84, 84
9.82223, -0.763865, -0.186012, 9.85364, 86, 86
9.81029, -0.763111, -0.213143, 9.84223, 81, 81
9.79905, -0.769874, -0.192776, 9.83114, 86, 86
9.80805, -0.764614, -0.215403, 9.84016, 82, 83
9.8013, -0.774382, -0.200317, 9.83389, 85, 85
9.80954, -0.751841, -0.217668, 9.84072, 84, 84
9.79579, -0.773807, -0.211606, 9.82859, 82, 82
9.81372, -0.761789, -0.183727, 9.84495, 85, 85
9.81747, -0.770052, -0.204087, 9.84974, 85, 85
9.80401, -0.762538, -0.201059, 9.83568, 82, 82
9.79802, -0.768549, -0.195775, 9.83007, 86, 85
9.79998, -0.75896, -0.197271, 9.83131, 83, 83
9.81, -0.772305, -0.206342, 9.84251, 85, 85
9.81375, -0.749765, -0.215395, 9.8447, 85, 87
9.80624, -0.752021, -0.189753, 9.83687, 81, 79
9.81522, -0.777566, -0.189005, 9.84778, 84, 85
9.80626, -0.770052, -0.203322, 9.83855, 85, 85
9.80626, -0.756528, -0.205585, 9.83754, 83, 83
9.80027, -0.7693, -0.200301, 9.83246, 85, 86
9.80523, -0.772483, -0.213862, 9.83794, 83, 84
9.81867, -0.767226, -0.189748, 9.85043, 85, 83
9.81448, -0.743756, -0.204086, 9.84474, 83, 83
9.80401, -0.770803, -0.201058, 9.83632, 85, 86
9.79922, -0.759713, -0.182191, 9.83031, 83, 82
9.79924, -0.773234, -0.204808, 9.83184, 85, 85
9.80925, -0.76329, -0.207096, 9.84108, 83, 83
9.79503, -0.764041, -0.199543, 9.82681, 85, 85
9.81869, -0.754452, -0.20709, 9.84981, 83, 83
9.81972, -0.776814, -0.20635, 9.85256, 84, 84
9.81449, -0.76404, -0.216148, 9.84656, 83, 84
9.79951, -0.76855, -0.187483, 9.83139, 83, 82
9.79876, -0.776815, -0.186728, 9.83128, 84, 84
9.81225, -0.777564, -0.210867, 9.84526, 85, 89
9.80851, -0.755776, -0.213127, 9.83989, 83, 79
9.81122, -0.775488, -0.217637, 9.84422, 85, 85
9.81224, -0.747512, -0.201822, 9.84274, 83, 83
9.81298, -0.765544, -0.201821, 9.84487, 85, 85
9.8112, -0.755203, -0.201805, 9.84229, 83, 88
9.794, -0.779245, -0.195002, 9.82688, 84, 78
9.80222, -0.771733, -0.188224, 9.83435, 84, 84
9.79999, -0.768727, -0.204056, 9.83221, 85, 85
9.80524, -0.767223, -0.219894, 9.83767, 83, 83
9.81793, -0.76422, -0.201811, 9.8497, 83, 82
9.80895, -0.748442, -0.19351, 9.83937, 85, 85
9.80821, -0.76422, -0.19577, 9.83988, 85, 84
9.81121, -0.759711, -0.210852, 9.84284, 83, 83
9.79772, -0.770231, -0.178419, 9.82957, 83, 84
9.81045, -0.772484, -0.195017, 9.84275, 85, 84
9.80298, -0.77098, -0.207828, 9.83545, 85, 85
9.81644, -0.755955, -0.202564, 9.84759, 84, 84
9.81495, -0.756706, -0.204824, 9.8462, 82, 82
9.80223, -0.767224, -0.204812, 9.83434, 85, 86
9.81194, -0.773236, -0.195019, 9.8443, 84, 84
9.80523, -0.765721, -0.2116, 9.83736, 83, 84
9.80146, -0.777745, -0.175406, 9.83383, 83, 82
9.80447, -0.777743, -0.201797, 9.83734, 85, 85
9.81241, -0.765149, -0.192743, 9.84408, 85, 85
9.81495, -0.765722, -0.20407, 9.84688, 83, 83
9.80523, -0.773234, -0.206322, 9.83783, 85, 86
9.8067, -0.75821, -0.182198, 9.83765, 83, 83
9.80598, -0.766472, -0.209339, 9.83811, 84, 84
9.80372, -0.76497, -0.199536, 9.83555, 83, 83
9.81614, -0.774166, -0.18596, 9.84838, 83, 83
9.81092, -0.775667, -0.204804, 9.84367, 85, 85
9.81569, -0.761965, -0.204825, 9.84735, 85, 85
9.80373, -0.761964, -0.211599, 9.83558, 84, 83
9.79895, -0.76665, -0.202532, 9.83099, 82, 82
9.80717, -0.755382, -0.189723, 9.83805, 86, 86
9.80018, -0.775843, -0.215334, 9.8332, 84, 84
9.80942, -0.744112, -0.197266, 9.83958, 83, 84
9.80268, -0.783932, -0.187454, 9.83576, 83, 84
9.81988, -0.762896, -0.191242, 9.85133, 85, 86
9.81393, -0.777168, -0.219132, 9.84709, 85, 83
9.80493, -0.755381, -0.19726, 9.83596, 82, 82
9.80523, -0.773985, -0.2116, 9.83801, 84, 84
9.79969, -0.762144, -0.189715, 9.83111, 85, 85
9.80868, -0.782429, -0.204047, 9.84195, 84, 85
9.81016, -0.744863, -0.195758, 9.84035, 90, 90
9.80642, -0.777922, -0.184443, 9.83895, 75, 75
9.80718, -0.774164, -0.2048, 9.83982, 85, 85
9.80644, -0.762894, -0.208571, 9.83828, 84, 84
9.79942, -0.76232, -0.201763, 9.83109, 84, 85
9.7997, -0.764397, -0.198009, 9.83146, 83, 82
9.80344, -0.762894, -0.202536, 9.83517, 85, 85
9.81213, -0.766077, -0.205545, 9.84414, 84, 84
9.80791, -0.746366, -0.187462, 9.83806, 83, 83
9.79371, -0.778672, -0.191216, 9.82648, 83, 82
9.80017, -0.776595, -0.206286, 9.83306, 85, 85
9.81139, -0.764574, -0.210822, 9.84339, 86, 86
9.79717, -0.755559, -0.197992, 9.82825, 82, 81
9.80765, -0.763072, -0.207049, 9.83947, 83, 84
9.80241, -0.764574, -0.204028, 9.8343, 85, 85
9.80942, -0.779424, -0.198016, 9.84233, 85, 85
9.80269, -0.751624, -0.201782, 9.83354, 83, 83
9.79821, -0.774915, -0.20253, 9.83089, 83, 83
9.80989, -0.759315, -0.205543, 9.84138, 85, 84
9.79718, -0.760065, -0.213825, 9.82895, 85, 85
9.80091, -0.769834, -0.199502, 9.83312, 82, 83
9.80615, -0.757062, -0.201016, 9.83738, 83, 83
9.80914, -0.76758, -0.207804, 9.84132, 85, 85
9.81661, -0.767581, -0.198763, 9.84858, 84, 84
9.80241, -0.746542, -0.209307, 9.83303, 83, 83
9.80539, -0.778851, -0.186688, 9.83804, 83, 82
9.79971, -0.747115, -0.210828, 9.83041, 95, 96
9.80914, -0.755559, -0.198757, 9.8402, 75, 73
9.80689, -0.753305, -0.200263, 9.83782, 83, 84
9.80942, -0.769656, -0.201033, 9.84162, 83, 83
9.8054, -0.768331, -0.20403, 9.83757, 85, 85
9.80119, -0.770408, -0.19801, 9.83342, 83, 83
9.80613, -0.778851, -0.188197, 9.83882, 84, 84
9.79671, -0.762894, -0.203284, 9.82847, 83, 84
9.80393, -0.760816, -0.226648, 9.83601, 85, 85
9.80914, -0.766829, -0.204788, 9.8412, 84, 84
9.80942, -0.764397, -0.19651, 9.84112, 83, 83
9.80763, -0.765327, -0.192723, 9.83934, 83, 83
9.81736, -0.766078, -0.197256, 9.84918, 87, 87
9.80016, -0.772839, -0.196485, 9.83255, 82, 81
9.80016, -0.75631, -0.197995, 9.83129, 87, 87
9.81017, -0.765149, -0.197264, 9.84194, 80, 80
9.80166, -0.742034, -0.206291, 9.83187, 85, 86
9.81361, -0.763825, -0.188959, 9.84511, 84, 85
9.81541, -0.756132, -0.204056, 9.8466, 83, 82
9.81213, -0.769834, -0.202528, 9.84437, 93, 93
9.80942, -0.75463, -0.203296, 9.84051, 76, 75
9.80017, -0.763071, -0.212319, 9.83213, 83, 84
9.81017, -0.768906, -0.195002, 9.84218, 84, 84
9.80914, -0.759316, -0.198757, 9.84049, 83, 84
9.80616, -0.765325, -0.214587, 9.83832, 84, 84
9.81886, -0.777348, -0.202534, 9.85167, 83, 83
9.80839, -0.776596, -0.202524, 9.84117, 84, 84
9.80017, -0.771336, -0.207041, 9.83266, 83, 82
9.80689, -0.765326, -0.20177, 9.83878, 86, 86
9.81437, -0.775093, -0.20253, 9.84702, 83, 83
9.81213, -0.769834, -0.205544, 9.84443, 85, 86
9.81885, -0.73828, -0.194244, 9.84848, 83, 83
9.80093, -0.757059, -0.2274, 9.83276, 84, 84
9.80913, -0.769835, -0.190462, 9.84113, 83, 83
9.80717, -0.771911, -0.191983, 9.83938, 85, 86
9.80914, -0.775093, -0.206295, 9.84188, 82, 81
9.79597, -0.774163, -0.210068, 9.82876, 86, 86
9.8069, -0.765325, -0.210817, 9.83898, 83, 83
9.81364, -0.76833, -0.216855, 9.84606, 85, 88
9.82531, -0.754234, -0.210066, 9.85646, 85, 81
9.78866, -0.760995, -0.202492, 9.82028, 81, 81
9.80164, -0.768333, -0.18367, 9.83343, 85, 85
9.81063, -0.773591, -0.197249, 9.84306, 85, 85
9.80391, -0.767579, -0.210061, 9.83616, 83, 83
9.80465, -0.768331, -0.202522, 9.83679, 85, 86
9.80465, -0.769834, -0.202521, 9.83691, 83, 84
9.81811, -0.783359, -0.195747, 9.85125, 85, 83
9.81736, -0.747295, -0.194242, 9.84767, 83, 84
9.80389, -0.766078, -0.190458, 9.83562, 85, 83
9.80614, -0.775845, -0.190459, 9.83862, 83, 83
9.8099, -0.772838, -0.216851, 9.84269, 86, 86
9.79988, -0.757239, -0.207781, 9.83129, 82, 82
9.8084, -0.753304, -0.207804, 9.83947, 83, 84
9.81558, -0.762499, -0.201009, 9.84721, 85, 84
9.79988, -0.776022, -0.202501, 9.83264, 84, 85
9.80811, -0.764001, -0.207788, 9.84002, 83, 83
9.80464, -0.775094, -0.190458, 9.83707, 83, 86
9.8096, -0.756488, -0.198742, 9.84073, 89, 88
9.80765, -0.76833, -0.214588, 9.84004, 80, 78
9.80242, -0.747293, -0.213831, 9.83319, 83, 84
9.80764, -0.762321, -0.195739, 9.83917, 83, 82
9.81034, -0.760245, -0.192711, 9.84164, 85, 86
9.81184, -0.778277, -0.20025, 9.8447, 84, 84
9.80285, -0.758743, -0.185165, 9.83392, 83, 84
9.79239, -0.785038, -0.191184, 9.82567, 83, 82
9.80989, -0.767579, -0.209312, 9.8421, 85, 87
9.80962, -0.772264, -0.21759, 9.84237, 85, 84
9.80286, -0.767758, -0.194965, 9.83482, 83, 82
9.81109, -0.74597, -0.195729, 9.84135, 83, 84
9.80585, -0.757992, -0.188183, 9.8369, 87, 87
9.81334, -0.759494, -0.201007, 9.84474, 83, 83
9.81034, -0.75724, -0.197989, 9.84152, 82, 82
9.79762, -0.788045, -0.183649, 9.83098, 83, 83
9.80916, -0.757811, -0.221376, 9.84088, 85, 85
9.80287, -0.764753, -0.197981, 9.83464, 85, 86
9.80988, -0.763073, -0.196495, 9.84148, 83, 82
9.79867, -0.768331, -0.201762, 9.83082, 83, 85
9.81333, -0.773018, -0.196482, 9.84569, 85, 83
9.79689, -0.772265, -0.208531, 9.8295, 83, 83
9.79764, -0.765503, -0.203254, 9.8296, 85, 86
9.81034, -0.778277, -0.195725, 9.84311, 82, 81
9.80663, -0.757989, -0.224374, 9.83844, 85, 85
9.81708, -0.768509, -0.206288, 9.84928, 85, 85
9.79688, -0.753483, -0.192699, 9.8277, 93, 96
9.80287, -0.765504, -0.197227, 9.83469, 72, 69
9.80361, -0.780531, -0.196473, 9.8366, 86, 86
9.81186, -0.769259, -0.2191, 9.84441, 82, 83
9.8066, -0.758743, -0.191954, 9.83778, 85, 84
9.81408, -0.760245, -0.198746, 9.84549, 85, 85
9.80214, -0.759491, -0.226632, 9.83414, 83, 83
9.80285, -0.775272, -0.185163, 9.83521, 84, 85
9.80062, -0.761747, -0.196472, 9.83214, 83, 84
9.80211, -0.76325, -0.193457, 9.83369, 82, 83
9.80062, -0.761748, -0.192702, 9.83206, 86, 84
9.8141, -0.766254, -0.219856, 9.84643, 83, 84
9.81529, -0.771693, -0.197223, 9.84756, 86, 86
9.81606, -0.76493, -0.215319, 9.84817, 81, 81
9.79914, -0.770762, -0.207025, 9.83158, 84, 84
9.80435, -0.756489, -0.184412, 9.83522, 83, 83
9.80062, -0.764002, -0.191948, 9.83222, 84, 85
9.79884, -0.760423, -0.194193, 9.83022, 83, 83
9.80781, -0.77019, -0.194954, 9.83994, 85, 86
9.80437, -0.760996, -0.204015, 9.83597, 87, 87
9.80931, -0.775449, -0.198725, 9.84192, 80, 79
9.82157, -0.761748, -0.204031, 9.85318, 85, 86
9.79615, -0.767005, -0.213054, 9.82844, 81, 80
9.8066, -0.761748, -0.192707, 9.83803, 85, 85
9.81333, -0.768511, -0.187435, 9.84516, 85, 85
9.7996, -0.773945, -0.209272, 9.83234, 83, 83
9.81007, -0.755162, -0.212299, 9.84138, 85, 84
9.80604, -0.755341, -0.199463, 9.83711, 83, 83
9.8141, -0.777524, -0.211562, 9.84712, 85, 84
9.80857, -0.749904, -0.201742, 9.83926, 83, 83
9.79165, -0.777525, -0.196462, 9.82443, 84, 84
9.81185, -0.770012, -0.203267, 9.84411, 84, 84
9.81382, -0.764178, -0.216071, 9.84589, 85, 84
9.80484, -0.744644, -0.210787, 9.83533, 83, 83
9.80783, -0.771692, -0.211541, 9.84041, 83, 83
9.80109, -0.769438, -0.197964, 9.83323, 86, 86
9.80558, -0.764179, -0.203246, 9.83741, 84, 84
9.79883, -0.761926, -0.188161, 9.83021, 83, 83
9.7936, -0.779205, -0.196448, 9.82652, 87, 90
9.81381, -0.764179, -0.20627, 9.84567, 81, 78
9.80632, -0.763428, -0.200231, 9.83803, 84, 84
9.80557, -0.767184, -0.20023, 9.83758, 83, 83
9.81156, -0.779957, -0.206266, 9.84468, 83, 82
9.80558, -0.776951, -0.201737, 9.83838, 85, 86
9.81605, -0.75892, -0.208534, 9.84755, 83, 83
9.80678, -0.770368, -0.192676, 9.83888, 85, 89
9.80932, -0.771692, -0.204757, 9.84175, 82, 79
9.81007, -0.754411, -0.211545, 9.84131, 85, 85
9.81381, -0.766433, -0.210039, 9.84593, 85, 85
9.80706, -0.755164, -0.191185, 9.83795, 82, 82
9.80483, -0.773194, -0.207769, 9.83747, 84, 84
9.80932, -0.767184, -0.204004, 9.84139, 85, 85
9.80109, -0.755162, -0.207767, 9.83234, 83, 83
9.80529, -0.77187, -0.197199, 9.8376, 85, 85
9.81277, -0.74332, -0.205502, 9.84303, 82, 84
9.80034, -0.767935, -0.200225, 9.83242, 85, 84
9.79855, -0.773374, -0.184375, 9.83075, 83, 82
9.80753, -0.771871, -0.191923, 9.83973, 85, 86
9.80979, -0.762854, -0.210775, 9.84166, 82, 82
9.80379, -0.756844, -0.191167, 9.83482, 86, 86
9.79708, -0.767361, -0.211517, 9.82936, 83, 82
9.81726, -0.779384, -0.203995, 9.85026, 85, 85
9.81129, -0.74933, -0.213793, 9.84218, 85, 86
9.79781, -0.775627, -0.195683, 9.83041, 81, 81
9.80258, -0.772443, -0.200227, 9.83501, 94, 95
9.81305, -0.770941, -0.199483, 9.84531, 76, 75
9.79857, -0.763605, -0.206995, 9.83045, 83, 83
9.80184, -0.769438, -0.20475, 9.83412, 83, 82
9.79959, -0.751406, -0.200226, 9.8304, 85, 86
9.8038, -0.774124, -0.202475, 9.8364, 85, 85
9.8195, -0.752336, -0.200229, 9.85031, 83, 83
9.7963, -0.768114, -0.184373, 9.8281, 82, 82
9.80603, -0.761352, -0.191168, 9.8374, 85, 84
9.80875, -0.778058, -0.208495, 9.84177, 85, 85
9.80155, -0.768113, -0.200965, 9.83366, 83, 83
9.81127, -0.759098, -0.194189, 9.84251, 83, 84
9.80977, -0.765109, -0.195695, 9.84151, 85, 84
9.81174, -0.763032, -0.201714, 9.84343, 84, 85
9.81173, -0.760028, -0.195682, 9.84307, 83, 82
9.80828, -0.783141, -0.192677, 9.84138, 83, 83
9.81474, -0.752512, -0.219059, 9.84599, 85, 86
9.80604, -0.761351, -0.203232, 9.83765, 84, 84
9.80575, -0.771297, -0.200954, 9.83809, 83, 84
9.8065, -0.777307, -0.199446, 9.83928, 83, 94
9.80052, -0.765286, -0.197933, 9.83234, 85, 75
9.81474, -0.769042, -0.214533, 9.84716, 83, 82
9.80425, -0.7728, -0.196428, 9.83663, 85, 86
9.80726, -0.766788, -0.212265, 9.83948, 82, 81
9.8053, -0.74407, -0.20851, 9.8357, 87, 89
9.805, -0.775054, -0.194921, 9.83752, 81, 79
9.80426, -0.769794, -0.203214, 9.83653, 84, 84
9.81548, -0.766789, -0.205487, 9.84753, 83, 83
9.80575, -0.767541, -0.193414, 9.83764, 86, 86
9.80828, -0.753087, -0.200973, 9.8392, 83, 83
9.8038, -0.771118, -0.210015, 9.83633, 85, 86
9.81698, -0.772048, -0.20775, 9.84948, 83, 82
9.80156, -0.764356, -0.204735, 9.83345, 83, 83
9.80378, -0.767363, -0.185888, 9.83552, 84, 85
9.81574, -0.762105, -0.18213, 9.84697, 85, 86
9.80753, -0.756844, -0.19494, 9.83862, 82, 81
9.81352, -0.768113, -0.2055, 9.84568, 86, 86
9.80755, -0.768864, -0.213034, 9.83994, 83, 83
9.80576, -0.778058, -0.206985, 9.83876, 86, 87
9.81875, -0.750834, -0.197967, 9.84941, 82, 81
9.80006, -0.764357, -0.200964, 9.83187, 84, 85
9.811, -0.777307, -0.208498, 9.84395, 83, 83
9.80725, -0.774302, -0.197185, 9.83974, 85, 85
9.80875, -0.764535, -0.200957, 9.84055, 82, 83
9.81324, -0.768291, -0.206993, 9.84544, 86, 85
9.80875, -0.763783, -0.208497, 9.84065, 83, 83
9.81219, -0.767719, -0.192651, 9.84406, 84, 84
9.81997, -0.741995, -0.206247, 9.85012, 83, 83
9.79949, -0.775231, -0.20244, 9.83219, 83, 83
9.80425, -0.772049, -0.188889, 9.83641, 85, 85
9.81098, -0.764536, -0.186634, 9.84249, 85, 85
9.808, -0.761529, -0.203972, 9.83963, 83, 83
9.80725, -0.763032, -0.206987, 9.83907, 85, 86
9.80351, -0.76754, -0.203214, 9.83561, 83, 82
9.80427, -0.771295, -0.215278, 9.83692, 86, 86
9.81174, -0.747255, -0.200207, 9.84219, 82, 81
9.79528, -0.782567, -0.191895, 9.82836, 83, 83
9.81098, -0.76679, -0.188142, 9.84269, 88, 88
9.80875, -0.758524, -0.203219, 9.84013, 81, 82
9.80575, -0.758525, -0.194923, 9.83697, 83, 82
9.80201, -0.757773, -0.199443, 9.83328, 83, 83
9.80949, -0.766789, -0.194926, 9.84134, 85, 86
9.80772, -0.778988, -0.203201, 9.8407, 84, 84
9.80996, -0.754194, -0.203206, 9.841, 83, 83
9.80995, -0.778237, -0.19491, 9.8427, 83, 84
9.80949, -0.76754, -0.200957, 9.84153, 85, 84
9.79604, -0.767539, -0.206223, 9.82822, 85, 85
9.79753, -0.768291, -0.20547, 9.82976, 83, 83
9.81445, -0.760956, -0.203963, 9.84601, 83, 83
9.81219, -0.76321, -0.197175, 9.84381, 85, 85
9.81445, -0.766215, -0.207733, 9.8465, 85, 85
9.81622, -0.760779, -0.20021, 9.84769, 82, 82
9.80545, -0.777487, -0.179827, 9.83787, 83, 83
9.81894, -0.754194, -0.211508, 9.85013, 85, 85
9.80397, -0.766966, -0.201691, 9.836, 86, 86
9.80623, -0.770722, -0.215264, 9.83883, 81, 81
9.80922, -0.769971, -0.209235, 9.84161, 83, 84
9.80172, -0.769221, -0.189626, 9.83368, 85, 85
9.80771, -0.771474, -0.202448, 9.84009, 83, 84
9.80622, -0.77448, -0.200185, 9.83879, 84, 83
9.80473, -0.778236, -0.206969, 9.83774, 83, 83
9.80773, -0.757949, -0.220544, 9.83945, 85, 85
9.80398, -0.760956, -0.203954, 9.83558, 84, 84
9.81146, -0.76321, -0.206976, 9.84327, 89, 91
9.8152, -0.776733, -0.208486, 9.84809, 76, 75
9.80695, -0.769973, -0.18963, 9.83896, 86, 86
9.80024, -0.772976, -0.211489, 9.83295, 83, 83
9.79949, -0.767717, -0.203949, 9.83163, 84, 84
9.80995, -0.770724, -0.197173, 9.84216, 85, 86
9.811, -0.751761, -0.213778, 9.84208, 83, 83
9.8065, -0.772799, -0.203216, 9.83901, 84, 84
9.808, -0.766037, -0.200956, 9.83992, 83, 82
9.8107, -0.764713, -0.201698, 9.84253, 83, 83
9.80172, -0.770724, -0.191133, 9.83383, 86, 85
9.81145, -0.762459, -0.20396, 9.84315, 83, 83
9.80098, -0.75795, -0.202443, 9.83233, 84, 84
9.81444, -0.760205, -0.198686, 9.84584, 83, 85
9.80325, -0.752689, -0.224311, 9.83466, 85, 84
9.80546, -0.766216, -0.195661, 9.8373, 84, 84
9.80846, -0.762458, -0.204712, 9.84018, 83, 84
9.80892, -0.785928, -0.200925, 9.84241, 82, 83
9.79949, -0.771474, -0.203948, 9.83192, 86, 86
9.80994, -0.755698, -0.189634, 9.84084, 91, 91
9.81116, -0.762637, -0.194143, 9.84267, 76, 76
9.81743, -0.760205, -0.197934, 9.84881, 82, 82
9.81745, -0.740669, -0.224325, 9.84791, 85, 85
9.80697, -0.772977, -0.202447, 9.83946, 85, 85
9.80247, -0.770723, -0.196412, 9.83469, 82, 83
9.80846, -0.766966, -0.203203, 9.8405, 83, 83
9.80771, -0.768469, -0.201694, 9.83984, 86, 85
9.80622, -0.753442, -0.206218, 9.83729, 83, 83
9.81294, -0.763962, -0.198684, 9.84464, 85, 85
9.82343, -0.749686, -0.211512, 9.85426, 83, 83
9.81369, -0.747433, -0.197178, 9.84409, 85, 85
9.81069, -0.7572, -0.190389, 9.84171, 83, 82
9.80172, -0.775983, -0.194149, 9.83431, 86, 85
9.80398, -0.755696, -0.2032, 9.83516, 82, 82
9.80622, -0.764712, -0.208479, 9.83821, 86, 86
9.79649, -0.75795, -0.201685, 9.82784, 83, 82
9.80668, -0.761134, -0.201679, 9.83824, 85, 85
9.82015, -0.759631, -0.207723, 9.85167, 83, 83
9.7977, -0.765642, -0.1979, 9.82957, 86, 90
9.81489, -0.767146, -0.186607, 9.8466, 81, 78
9.81116, -0.766393, -0.197913, 9.84304, 85, 85
9.80996, -0.764712, -0.207729, 9.84191, 84, 84
9.80818, -0.768647, -0.204696, 9.84038, 84, 84
9.80294, -0.758879, -0.204692, 9.8344, 83, 83
9.80472, -0.778236, -0.201691, 9.83763, 85, 84
9.82043, -0.754194, -0.207739, 9.85154, 83, 84
9.79696, -0.774657, -0.199407, 9.82956, 83, 82
9.80368, -0.774658, -0.193382, 9.83614, 85, 85
